20
71	120	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	7	9	8	11	11	13	5	2	8	6	8	8	7	12	2	6	5	6	3	8	2	6	12	4	8	10	12	7	3	9	5	4	13	5	9	8	2	9	5	5	5	8	6	7	5	5	8	4	8	6	10	9	5	9	4	7	6	9	2	4	13	6	9	7	6	14	9	11	6	4	5
71	120	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	4	4	6	6	2	8	11	8	10	6	5	7	7	4	4	3	4	4	12	6	7	10	7	9	10	6	10	7	11	6	7	10	8	6	3	4	2	7	5	8	7	7	11	7	7	7	8	6	7	9	9	12	7	6	7	8	6	7	9	8	8	2	7	6	6	8	7	4	14	8	11
71	120	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	6	3	2	5	2	10	5	5	10	4	4	7	12	3	13	4	7	10	6	6	8	9	5	18	11	14	7	10	7	3	9	11	8	4	5	4	6	8	11	5	5	5	6	9	6	11	6	5	13	3	7	8	11	4	6	10	7	6	4	7	6	7	8	5	5	3	8	4	7	14	7
71	120	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	2	6	10	6	7	2	7	4	6	8	7	13	4	11	10	6	5	5	14	10	9	8	7	13	4	5	6	9	9	8	7	4	5	7	6	11	8	7	7	6	10	6	5	10	6	6	8	6	7	7	2	7	7	8	6	4	9	7	9	12	4	8	5	6	7	4	8	8	5	11	3
71	120	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	3	10	16	10	7	5	3	6	7	6	4	8	5	8	5	6	10	8	6	8	7	6	8	7	10	6	5	3	8	4	1	7	4	9	12	8	4	5	9	5	10	6	5	9	5	13	11	9	10	8	8	6	2	4	11	9	5	5	7	4	10	6	9	10	10	3	11	3	7	10	5
71	120	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	6	10	9	8	6	8	8	7	7	5	7	5	11	6	5	9	6	7	8	13	17	8	6	3	4	6	5	7	9	9	6	9	6	8	8	6	5	8	6	11	3	9	8	5	9	10	7	7	11	5	10	2	7	3	11	7	5	8	3	7	12	9	5	4	4	5	3	7	4	7	5
71	120	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	12	9	3	10	9	6	7	4	5	12	10	12	5	5	4	9	9	9	6	8	4	7	7	8	6	4	7	4	6	8	7	8	6	6	6	7	8	5	7	7	8	7	4	4	5	9	7	5	7	7	7	5	7	6	4	4	5	6	11	9	7	5	8	9	8	9	14	12	7	5	7
71	120	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	6	3	7	14	5	5	7	3	5	5	8	9	9	2	8	9	8	6	3	8	6	8	10	8	7	13	7	9	6	12	7	9	9	7	8	9	8	4	8	7	6	3	9	9	7	7	4	5	8	10	10	10	6	10	5	5	8	4	4	10	6	6	7	3	6	6	5	6	11	7	5
71	120	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	11	6	5	12	6	9	3	10	8	6	4	9	4	5	10	6	6	8	5	5	11	7	5	6	5	4	10	5	4	8	8	3	8	7	7	7	6	7	12	10	10	6	13	7	3	9	7	9	8	4	4	8	4	9	3	7	7	8	6	11	6	8	8	11	4	6	4	8	9	7	8
71	120	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	5	8	6	12	6	5	13	10	7	9	13	9	9	3	5	3	2	8	5	7	12	11	8	8	6	7	4	2	6	6	6	11	8	7	10	7	9	8	9	8	4	5	4	9	13	7	7	10	5	6	7	7	5	7	8	3	10	5	8	10	10	7	6	4	4	5	7	3	6	4	6
71	120	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	5	11	4	7	6	10	9	4	8	3	9	7	9	9	5	7	7	6	11	8	5	8	10	6	5	6	9	7	10	3	6	6	7	7	7	8	6	4	5	3	6	6	8	10	6	7	12	8	6	6	9	10	6	4	7	7	4	3	8	5	14	8	12	1	14	7	7	6	8	2	10
71	120	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	10	10	14	10	7	5	9	9	7	8	7	3	8	9	5	5	4	7	3	7	6	8	8	5	4	7	10	4	9	9	4	8	14	9	10	6	6	5	4	4	5	12	9	2	5	9	8	10	6	5	2	8	6	9	9	4	7	4	7	9	9	9	7	10	7	4	6	12	1	5	7
