20
80	150	100	99	98	97	96	95	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	4	7	4	6	11	9	8	4	8	8	7	9	10	6	7	6	6	4	12	2	3	5	4	7	7	11	7	5	7	8	4	6	10	4	3	12	9	5	7	5	6	5	5	9	1	5	4	8	6	6	8	1	10	5	6	5	1	8	6	7	6	8	10	5	5	7	7	5	6	4	5	5	5	3	6	8	8	7	9	2
80	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	26	25	24	23	22	21	20	7	4	5	6	5	6	8	5	7	8	2	11	5	3	7	6	4	11	5	6	11	7	8	7	10	3	5	9	8	9	5	5	11	8	6	5	3	7	7	6	4	3	5	3	4	7	10	4	7	4	5	8	5	10	3	6	5	6	4	6	9	6	6	6	11	9	4	6	10	6	8	6	8	7	3	4	4	6	5	6
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	4	10	3	7	5	3	5	7	8	9	5	5	9	9	7	4	3	7	7	4	4	7	5	9	6	6	6	4	5	8	11	9	12	4	3	2	6	8	7	3	10	7	10	6	10	4	10	5	7	6	5	5	3	7	7	6	7	1	5	4	5	9	4	3	6	4	9	6	7	8	2	6	6	6	11	5	7	5	7	8	5
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	4	7	5	7	3	7	6	9	4	5	7	7	7	8	5	4	5	5	2	2	9	8	12	10	6	4	7	6	3	7	5	9	3	5	5	8	6	10	6	7	9	13	6	5	6	2	11	8	10	5	6	6	3	7	6	8	1	6	4	3	9	10	7	7	4	6	13	3	6	2	7	9	5	8	4	3	3	1	7	9	7
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	8	5	6	7	10	4	6	5	4	6	11	6	4	5	2	7	6	9	13	4	5	8	5	6	5	4	10	6	6	6	3	12	9	2	5	2	5	4	4	5	5	6	7	6	7	4	7	7	4	2	3	8	8	5	8	9	6	11	6	5	6	5	7	9	2	7	4	4	15	8	10	8	10	5	5	2	5	8	9	2	5
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	11	7	5	9	4	12	10	5	3	7	9	7	5	7	4	7	9	10	8	6	5	9	7	3	6	6	5	10	10	5	3	4	8	8	5	4	5	7	5	7	5	8	6	7	6	6	8	2	7	5	2	6	10	7	7	8	6	7	7	7	3	3	7	7	1	5	7	5	5	5	7	6	7	7	6	2	6	1	8	4	4
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	5	8	6	5	7	6	6	7	7	8	2	2	6	4	5	15	5	4	4	5	5	8	5	7	7	9	11	7	6	4	8	5	6	7	6	6	3	4	4	9	3	5	5	9	12	3	7	10	6	8	5	11	7	6	4	8	5	4	4	3	4	6	8	7	8	6	5	11	8	8	6	5	4	11	5	1	7	5	7	7	2
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	8	4	6	3	6	3	7	6	4	9	4	7	8	5	6	6	7	8	8	7	9	8	5	6	3	5	8	7	6	9	7	3	7	7	8	7	10	4	4	4	10	5	10	6	6	5	3	2	8	5	5	7	8	6	6	11	4	6	1	8	11	3	3	7	4	7	7	6	2	7	7	11	10	5	6	9	3	7	6	5	3
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	7	8	7	5	4	5	5	4	8	6	5	6	3	7	4	4	4	9	4	7	9	9	3	5	5	7	5	7	5	7	4	6	9	6	6	7	8	7	6	6	10	5	6	5	9	5	7	5	7	6	6	5	7	4	7	8	12	5	11	3	3	1	7	9	6	3	6	5	6	8	11	7	6	8	8	7	10	4	2	8	3
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	8	8	11	5	5	5	4	5	4	7	10	4	9	4	8	2	6	7	10	4	6	2	11	11	6	5	10	6	4	4	7	5	3	8	7	5	2	4	9	4	11	5	9	3	8	4	5	3	12	5	8	11	12	5	7	5	9	7	7	2	7	6	6	5	5	6	2	9	8	4	6	7	3	7	7	4	4	8	7	5	1
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	7	7	8	5	9	9	6	9	9	9	5	5	9	6	2	4	7	5	7	4	3	5	9	8	8	8	3	7	9	5	5	5	6	5	5	11	7	11	3	8	3	2	5	8	6	4	5	6	8	5	5	4	5	2	9	7	3	7	4	10	11	7	5	7	1	9	6	5	8	3	4	7	5	6	4	8	13	3	4	5	8
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	7	6	8	8	3	2	7	8	8	8	7	6	8	4	9	7	8	9	2	7	5	10	7	2	4	7	6	5	7	6	8	8	6	3	6	5	6	6	7	5	6	8	5	5	10	7	2	4	3	3	5	4	8	6	3	8	8	3	8	3	7	8	9	9	4	8	4	12	8	2	3	3	7	3	5	12	10	10	1	9	6
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	7	9	6	8	4	3	4	8	3	11	5	3	6	7	3	6	7	6	6	5	6	7	6	9	8	7	4	5	6	7	7	5	4	5	6	5	5	5	10	7	6	7	4	6	9	9	7	9	4	2	10	4	9	1	5	5	5	4	5	6	7	11	2	6	9	4	3	10	6	6	5	7	5	4	6	9	8	8	5	11	10
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	5	4	6	8	7	4	10	3	4	10	6	3	4	7	5	3	5	10	6	8	4	8	9	3	8	5	4	9	10	7	7	3	5	4	3	6	6	8	7	4	5	13	5	6	8	5	11	7	2	8	5	7	5	7	5	5	6	6	7	3	4	8	8	7	3	5	4	13	9	11	5	5	2	4	5	6	7	6	6	10	8
80	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	13	5	3	4	9	10	6	8	6	5	6	7	1	5	8	10	6	3	6	10	3	5	7	10	7	3	9	6	5	5	14	13	11	7	4	6	3	7	7	8	4	5	5	9	6	4	8	5	9	15	5	8	7	9	3	7	5	6	7	7	7	4	7	3	5	5	2	7	5	6	3	5	3	5	1	3	2	6	8	8
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	12	7	6	6	5	6	5	6	5	6	9	5	6	8	4	10	10	9	3	3	7	4	8	7	3	2	9	6	4	6	7	2	6	7	4	5	7	8	8	3	9	9	5	5	7	5	5	7	5	5	5	6	5	10	6	5	6	7	12	8	2	10	3	12	4	1	9	7	5	3	3	9	6	8	2	8	8	4	10	6	4
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	8	3	10	8	5	4	9	11	9	3	6	6	10	5	9	7	10	3	4	7	4	7	4	4	5	4	2	6	8	7	7	5	5	4	2	5	11	7	8	4	6	3	3	4	6	4	11	6	6	8	2	7	10	2	7	8	6	4	5	4	4	3	5	3	5	3	9	8	7	7	8	8	8	5	8	11	10	4	10	7	9
