20
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	6	6	5	7	8	14	6	6	6	8	6	8	11	10	8	9	5	11	4	8	5	7	6	5	7	4	9	17	6	4	5	10	3	8	6	8	6	8	7	4	10	8	9	3	10	5	7	9	6	2	10	4	9	17	7	5	8	4	9	5	6	5	6	5	9	9	3	7	6	6	4
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	9	8	11	6	9	6	2	6	7	8	6	10	5	7	4	5	2	6	4	11	4	7	7	6	7	9	5	7	6	1	3	9	10	5	5	7	6	7	9	6	6	6	14	8	9	7	2	13	8	13	7	9	9	11	7	7	7	11	9	7	2	6	4	9	5	13	9	10	5	4	5
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	4	5	10	4	7	9	8	8	9	6	10	12	5	8	5	3	2	5	6	4	11	4	6	5	12	3	9	9	3	9	7	10	6	16	10	7	10	6	10	7	10	8	9	3	3	7	6	4	4	10	11	8	6	6	5	5	9	9	5	9	3	6	9	7	8	4	6	10	6	7	7
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	12	6	6	10	4	7	3	8	6	3	3	10	5	4	11	11	4	7	6	1	9	5	6	8	8	9	5	10	4	9	4	4	6	5	5	6	10	7	18	10	7	8	9	7	7	7	8	11	9	8	5	9	4	8	9	6	8	6	7	8	6	5	10	6	12	8	7	7	1	5	7
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	10	5	12	9	11	4	5	6	7	5	8	10	6	6	4	10	7	7	7	6	14	6	7	5	13	7	12	8	6	6	9	8	6	14	8	4	4	10	5	5	6	13	4	9	6	6	4	8	4	6	2	6	6	7	7	5	3	10	10	6	2	7	8	2	6	8	4	6	12	9	6
70	100	100	99	98	97	96	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	3	8	5	6	7	6	5	3	5	5	7	5	6	4	3	7	10	6	8	9	7	9	7	9	10	7	18	7	3	4	12	11	2	4	8	13	8	5	5	15	10	10	12	8	7	10	7	9	9	9	3	5	6	10	4	11	3	3	5	10	9	6	9	5	8	5	4	8	6	7
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	6	9	8	7	6	9	5	10	6	7	6	11	4	7	10	6	2	5	13	9	6	9	10	11	3	9	7	11	8	5	6	5	12	3	7	7	5	6	6	3	10	9	6	3	4	7	10	5	6	9	6	7	8	8	6	4	7	7	10	10	5	8	4	6	4	9	4	6	10	7	10
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	8	13	7	11	5	12	6	5	6	14	5	8	5	7	8	4	7	4	11	8	10	7	8	3	13	4	6	3	3	7	9	5	7	6	9	10	5	6	5	9	5	4	9	6	10	10	5	2	5	4	2	5	7	4	6	9	10	8	9	6	3	3	11	8	7	8	10	7	9	12	7
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	11	4	8	11	6	10	9	7	8	13	4	8	6	8	6	6	8	4	6	5	12	4	6	3	8	11	7	3	5	10	6	6	7	7	9	4	7	4	6	11	6	8	7	7	5	7	4	5	10	5	6	9	5	5	2	7	13	8	6	5	12	10	3	7	12	7	10	6	4	10	5
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	8	9	8	4	11	7	7	8	12	6	10	7	5	10	6	11	5	10	7	3	12	9	4	6	9	6	6	8	3	7	11	8	5	3	2	8	5	7	11	9	6	14	4	7	8	4	7	5	7	9	6	3	11	4	7	7	8	6	7	4	6	7	7	6	6	6	14	4	6	6	5
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	7	10	7	9	10	9	3	6	7	7	5	10	14	6	10	5	13	7	3	3	5	5	6	9	3	6	9	11	7	10	9	12	3	6	8	5	10	10	6	4	4	13	7	5	4	11	8	6	5	5	9	6	8	3	9	5	10	9	6	5	6	6	5	3	6	8	7	5	8	6	7
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	10	7	14	3	7	11	11	5	3	7	4	6	4	7	6	9	3	10	5	4	10	3	5	7	14	5	5	6	5	12	7	6	6	4	9	8	8	4	9	8	14	6	4	8	7	4	4	5	3	8	5	5	11	9	10	4	9	8	8	9	5	7	9	5	10	9	2	8	9	10	8
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	7	5	9	4	4	8	14	6	6	7	12	5	7	11	8	10	1	6	7	5	10	6	6	6	3	5	6	9	10	9	8	5	11	9	7	7	5	6	7	6	7	8	4	7	8	9	12	5	6	5	10	5	4	9	4	3	11	7	4	8	8	8	3	7	8	4	8	7	12	8	8
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	5	6	4	3	5	13	8	6	6	8	4	9	7	10	7	7	8	7	9	8	8	6	8	8	2	9	14	10	6	5	9	9	5	4	9	7	7	4	7	8	9	4	11	6	6	6	11	8	8	6	6	6	8	6	7	10	4	5	6	10	10	5	3	3	5	11	6	6	6	8	9
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	8	3	9	7	7	4	4	8	8	6	13	8	6	4	1	4	11	12	4	6	3	9	12	7	6	4	5	7	8	7	6	6	7	1	11	3	11	8	8	2	5	11	7	7	7	9	10	7	7	8	8	6	6	8	7	11	5	13	5	13	5	9	7	7	9	6	8	8	7	6	4
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	6	4	9	7	4	7	5	6	8	10	8	6	13	11	11	4	8	13	9	8	6	8	10	5	8	7	10	2	4	4	11	3	7	8	4	2	10	9	8	6	5	8	8	6	5	14	4	5	10	6	5	5	5	8	8	3	4	9	5	7	10	11	6	6	5	9	8	6	3	7	10
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	10	6	6	4	6	4	7	7	6	7	13	3	5	8	4	5	11	7	9	9	9	6	12	3	6	3	9	3	10	10	6	6	5	7	7	4	13	7	6	3	10	9	5	10	10	8	7	8	9	6	4	8	5	8	10	6	10	6	6	12	8	9	8	7	5	4	7	9	4	8	2
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	8	8	6	8	14	3	10	7	13	5	7	9	12	9	5	5	5	7	6	8	11	6	5	5	9	5	6	9	5	4	5	10	3	4	7	10	8	7	2	8	6	10	5	10	6	9	5	13	11	9	3	8	4	11	4	11	6	11	6	5	7	5	2	8	5	4	7	9	6	6	4
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	6	9	3	6	6	5	6	9	7	7	9	5	10	5	8	10	10	5	4	7	9	7	9	5	9	10	7	11	8	3	4	10	4	7	6	4	6	9	4	8	6	10	4	10	3	6	8	8	8	4	8	10	4	8	9	4	7	5	5	9	7	14	9	8	6	13	8	6	5	4	7
71	100	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	8	9	5	6	4	13	6	5	6	6	3	10	2	4	8	8	9	4	10	3	7	6	11	3	8	6	3	6	15	4	12	10	11	8	3	11	4	6	5	6	5	6	4	6	6	6	6	8	7	4	9	6	6	4	5	8	12	6	13	7	9	6	9	6	9	14	9	6	8	5	11
