10
200	10000	7483	7457	7450	7447	7358	7357	7333	7311	7270	7194	7192	7152	7149	7142	7139	7076	7061	7003	6952	6928	6916	6914	6882	6794	6789	6778	6766	6736	6690	6630	6600	6596	6581	6429	6403	6383	6378	6366	6363	6317	6316	6315	6308	6298	6226	6191	6160	6150	6135	6074	6062	6017	5950	5901	5786	5776	5730	5716	5706	5634	5597	5525	5496	5490	5481	5475	5462	5372	5342	5324	5287	5283	5273	5263	5231	5200	5144	5106	5087	5076	5069	5017	4992	4929	4876	4858	4854	4845	4844	4827	4807	4799	4797	4781	4780	4734	4697	4620	4573	4542	4535	4494	4480	4470	4378	4361	4357	4306	4263	4218	4209	4198	4096	4064	4035	3897	3876	3872	3870	3764	3723	3721	3673	3665	3618	3605	3582	3580	3565	3478	3417	3414	3327	3310	3284	3240	3139	3114	3106	3063	3038	3018	3009	3001	2987	2901	2896	2846	2821	2794	2768	2763	2751	2696	2666	2527	2486	2473	2452	2380	2361	2309	2281	2207	2200	2184	2171	2160	2102	2073	2062	1974	1877	1791	1780	1778	1767	1709	1616	1606	1578	1566	1555	1396	1391	1390	1383	1333	1323	1262	1246	1241	1199	1195	1184	1167	1164	1134	1095	1095	29	42	27	18	99	72	44	51	41	5	73	83	25	24	36	11	78	68	65	85	19	51	8	66	49	41	30	55	30	66	87	82	94	56	50	21	4	67	3	9	19	96	61	9	64	28	69	82	31	66	34	79	26	74	72	41	64	47	99	98	96	91	97	30	15	40	56	11	69	41	19	28	71	41	41	40	12	3	94	92	12	49	95	12	67	48	31	85	49	23	11	6	49	73	84	45	1	98	95	82	91	78	89	23	79	87	6	10	9	62	82	80	21	30	34	5	90	12	59	91	22	72	33	62	2	38	70	81	10	16	1	40	44	14	6	8	99	93	4	55	66	16	77	5	62	53	24	70	88	57	17	49	84	90	2	67	14	21	35	100	48	74	15	93	48	63	68	6	45	25	63	57	3	38	64	37	93	31	15	6	53	66	98	48	21	98	46	72	78	62	60	76	36	10	7	51	60	74	30	12
200	10000	7483	7430	7357	7348	7344	7319	7307	7231	7196	7182	7178	7166	7064	7012	6930	6911	6909	6873	6870	6783	6657	6637	6632	6610	6601	6538	6479	6459	6414	6382	6371	6370	6357	6314	6314	6302	6272	6268	6253	6194	6152	6146	6141	6134	6017	5978	5942	5933	5932	5874	5821	5802	5732	5719	5697	5683	5683	5651	5578	5574	5547	5546	5536	5491	5481	5469	5437	5353	5351	5329	5328	5279	5254	5203	5201	5176	5157	5135	5135	5107	5070	5062	4998	4996	4993	4989	4878	4874	4857	4826	4824	4804	4800	4794	4781	4753	4683	4662	4647	4605	4590	4558	4514	4511	4497	4469	4441	4358	4354	4348	4344	4286	4266	4264	4258	4231	4218	4148	4080	4070	3978	3975	3910	3882	3806	3747	3732	3714	3713	3675	3647	3628	3595	3585	3567	3529	3493	3483	3458	3384	3368	3329	3286	3282	3255	3253	3246	2916	2905	2862	2861	2859	2857	2798	2773	2766	2721	2656	2654	2636	2586	2557	2522	2521	2459	2449	2447	2439	2364	2338	2260	2195	2163	2155	2127	2125	2104	2104	1944	1921	1917	1904	1866	1621	1576	1525	1510	1460	1421	1419	1402	1366	1288	1260	1195	1167	1165	1093	1093	1047	29	31	94	79	58	75	73	96	42	96	86	52	65	31	91	7	86	49	23	23	24	15	44	96	47	39	74	3	21	79	7	97	65	33	1	92	43	96	56	18	96	46	66	19	61	80	33	2	49	26	15	31	84	65	13	35	52	59	2	69	12	31	23	71	37	26	70	41	23	6	95	77	10	14	93	99	5	4	1	2	44	97	46	50	66	98	23	23	15	83	47	16	18	64	32	36	27	80	98	58	83	16	80	34	96	45	63	87	51	45	32	52	44	41	27	29	76	13	47	19	48	27	47	87	90	34	65	45	35	88	80	24	16	83	55	63	60	24	81	88	2	2	35	13	35	70	19	66	79	10	12	7	35	5	80	60	94	88	17	44	73	33	62	42	72	93	15	81	73	60	11	8	16	35	89	81	72	100	64	7	27	46	33	44	56	8	80	3	26	73	21	20	5	72	72	77	57	93	84	86
200	10000	7422	7378	7357	7351	7343	7261	7259	7243	7194	7194	7145	7143	7093	7070	7064	7034	7032	7023	6945	6929	6874	6842	6794	6784	6776	6775	6756	6753	6743	6741	6617	6616	6609	6591	6586	6584	6584	6576	6568	6542	6522	6488	6466	6400	6382	6333	6285	6263	6197	6048	6029	6022	5973	5960	5957	5940	5929	5927	5897	5833	5828	5813	5763	5643	5607	5530	5518	5478	5442	5372	5328	5321	5299	5287	5286	5229	5168	5142	5101	5097	5069	4902	4899	4852	4848	4840	4833	4786	4758	4757	4748	4729	4628	4577	4561	4526	4410	4362	4243	4223	4164	4161	4107	4086	4062	4051	4034	4012	3983	3982	3945	3900	3870	3808	3718	3717	3712	3701	3684	3627	3587	3540	3529	3495	3491	3432	3404	3385	3230	3207	3167	3159	3149	3142	2988	2952	2938	2913	2893	2788	2777	2760	2728	2703	2670	2620	2613	2530	2500	2470	2452	2449	2444	2402	2378	2339	2271	2267	2243	2215	2207	2169	2154	2137	2104	2027	2013	1979	1958	1939	1932	1923	1920	1912	1911	1901	1754	1737	1733	1682	1559	1531	1494	1490	1456	1442	1407	1397	1337	1309	1282	1222	1218	1217	1213	1177	1137	1110	1031	1021	98	46	54	23	35	53	39	58	4	92	45	30	2	70	33	70	32	25	25	23	3	64	36	34	54	15	72	92	57	27	7	80	58	11	1	14	71	17	75	8	47	67	20	40	93	51	1	46	66	15	69	50	99	86	84	61	74	12	92	76	60	3	3	98	17	94	14	60	53	77	28	90	23	80	74	24	86	48	20	33	76	31	52	91	100	4	38	72	56	7	44	98	89	60	69	98	81	93	54	94	77	80	90	92	37	2	57	28	84	36	35	90	79	98	77	63	31	77	51	99	88	81	3	76	31	68	7	80	55	17	40	86	6	18	50	11	56	15	82	29	9	26	7	92	58	99	53	12	78	22	28	41	89	35	73	78	58	68	86	70	3	18	24	83	49	35	4	33	86	4	11	98	7	48	25	27	83	16	5	68	37	93	82	66	32	66	44	42	49	13	41	98	9	96	88	64	33	56	53	30
200	10000	7487	7463	7446	7442	7439	7409	7408	7407	7406	7399	7380	7363	7339	7312	7298	7272	7271	7212	7193	7182	7065	7025	7011	7010	6983	6919	6874	6739	6728	6710	6700	6629	6596	6577	6570	6558	6535	6531	6498	6445	6438	6434	6393	6381	6373	6363	6359	6351	6340	6339	6278	6250	6248	6244	6237	6190	6100	6054	6031	5961	5848	5831	5745	5731	5610	5499	5466	5462	5411	5398	5360	5318	5165	5164	5104	5100	5068	4973	4927	4925	4871	4856	4826	4823	4795	4768	4736	4692	4637	4630	4583	4492	4481	4402	4384	4250	4142	3990	3902	3874	3797	3795	3767	3700	3638	3633	3615	3611	3565	3477	3468	3388	3366	3364	3361	3231	3224	3207	3164	3163	3115	3108	3092	3061	3058	3052	3049	3005	2996	2936	2925	2899	2878	2849	2837	2833	2764	2685	2684	2655	2643	2600	2588	2531	2426	2425	2413	2401	2392	2364	2291	2275	2237	2237	2190	2177	2176	2161	2150	2140	2107	2105	2105	2038	2024	1993	1971	1967	1963	1938	1893	1873	1844	1812	1801	1732	1650	1633	1554	1540	1478	1467	1373	1329	1315	1238	1210	1189	1176	1168	1163	1142	1124	1104	1103	1073	1070	1065	1060	1020	3	39	38	90	96	99	32	82	60	65	22	63	21	4	46	30	39	63	88	2	34	62	19	76	85	74	86	66	21	65	13	11	62	24	96	28	98	83	45	54	51	43	41	8	48	38	54	57	32	95	12	36	37	83	71	78	43	41	98	75	83	30	9	13	47	8	81	62	18	7	60	67	46	90	65	28	99	6	92	88	70	66	37	82	82	64	29	59	24	72	32	30	57	44	31	65	9	58	86	81	68	58	3	99	8	56	83	93	24	98	94	13	36	60	47	60	59	8	1	82	59	76	45	4	59	52	73	44	30	86	68	77	1	47	20	65	91	72	62	66	71	99	97	78	75	62	58	25	5	27	7	21	9	37	11	94	90	52	66	64	51	34	3	37	37	97	98	8	88	81	72	53	39	34	24	44	3	7	85	46	47	11	44	91	69	57	99	50	7	87	50	73	7	4	37	28	46	14	14	3
200	10000	7463	7434	7428	7379	7303	7259	7254	7236	7127	7108	7092	7085	7050	6987	6986	6969	6943	6913	6902	6901	6899	6898	6895	6867	6860	6823	6814	6811	6796	6747	6746	6729	6675	6654	6650	6589	6557	6541	6364	6321	6284	6276	6254	6223	6201	6199	6169	6131	6095	6052	6010	5988	5978	5953	5920	5917	5906	5871	5852	5841	5832	5816	5805	5775	5763	5745	5709	5696	5695	5685	5657	5650	5615	5591	5580	5572	5563	5541	5513	5477	5434	5388	5342	5336	5313	5270	5259	5199	5198	5141	5102	5080	5077	5003	5000	4986	4978	4933	4931	4922	4779	4776	4683	4657	4610	4556	4505	4487	4473	4413	4380	4312	4298	4297	4212	4129	4095	3940	3914	3868	3845	3814	3766	3762	3742	3702	3499	3450	3444	3421	3375	3347	3310	3286	3284	3271	3266	3262	3186	3105	3077	3023	3021	3015	2966	2944	2909	2887	2883	2854	2843	2827	2703	2690	2674	2630	2628	2606	2583	2523	2516	2396	2394	2327	2246	2143	2141	2091	2084	2074	2066	2062	2026	2004	1996	1943	1918	1834	1814	1807	1689	1608	1589	1558	1508	1499	1475	1442	1439	1426	1380	1370	1351	1255	1194	1147	1132	1095	1084	1083	98	52	28	21	24	48	13	73	17	22	55	69	3	12	40	47	4	54	66	40	19	75	66	82	45	15	15	71	7	7	84	61	6	31	67	19	58	33	80	72	95	95	43	65	100	22	68	76	39	61	100	74	53	28	46	56	12	95	91	70	32	87	36	89	31	17	51	69	36	38	38	25	17	84	6	70	53	90	88	45	90	41	77	31	43	29	84	8	12	7	59	3	25	54	72	49	85	59	86	99	89	17	94	67	11	37	74	86	68	61	43	31	24	79	83	56	55	53	95	60	16	21	50	40	45	42	36	86	47	67	46	84	37	62	68	100	48	55	84	73	78	3	40	71	57	80	26	56	40	72	40	65	81	91	40	36	25	15	91	91	81	53	32	50	63	47	45	5	66	48	50	86	78	98	43	60	13	37	8	34	92	78	40	100	72	40	84	84	90	33	52	100	73	29	17	30	51	32	81	47
200	10000	7472	7411	7351	7297	7274	7242	7234	7227	7227	7224	7174	7081	7065	6990	6983	6881	6876	6845	6807	6788	6743	6723	6699	6691	6677	6665	6650	6602	6566	6565	6564	6531	6448	6444	6349	6322	6294	6286	6286	6272	6258	6190	6173	6152	6084	6081	6073	6060	6052	6027	5989	5940	5907	5888	5882	5879	5875	5851	5769	5726	5708	5706	5697	5667	5622	5618	5599	5582	5574	5573	5551	5536	5489	5437	5323	5279	5186	5157	5119	5108	5037	5017	5016	4931	4875	4840	4836	4795	4666	4628	4542	4462	4447	4436	4431	4403	4313	4307	4299	4262	4250	4248	4216	4165	4144	4131	4104	4076	4051	4044	4042	3966	3962	3882	3858	3834	3762	3757	3744	3713	3707	3702	3687	3670	3618	3605	3605	3578	3576	3529	3515	3495	3452	3382	3361	3341	3310	3294	3288	3285	3235	3227	3117	2978	2865	2824	2808	2740	2737	2725	2642	2638	2632	2556	2529	2528	2490	2484	2450	2398	2351	2303	2288	2243	2223	2220	2214	2153	2139	2128	2074	2035	1975	1919	1888	1847	1822	1793	1767	1755	1715	1694	1631	1611	1598	1575	1505	1496	1478	1466	1456	1368	1336	1334	1332	1269	1260	1230	1044	1010	95	10	44	35	35	11	62	76	39	37	3	19	16	40	55	99	56	95	10	62	55	83	40	52	59	84	84	28	3	93	7	11	40	50	23	72	22	4	11	32	81	22	71	2	37	22	13	37	49	79	92	54	2	46	31	73	60	71	90	15	73	99	10	24	66	23	66	67	88	78	13	81	41	90	51	12	79	43	43	43	47	17	3	10	53	85	49	66	74	20	3	50	45	18	59	11	21	33	8	57	59	13	25	60	11	54	58	50	16	55	51	16	62	29	98	97	15	90	51	47	87	97	46	92	75	52	71	75	32	18	62	11	94	53	41	46	68	97	25	95	77	19	6	66	76	90	96	1	61	36	42	68	94	96	15	71	67	78	42	58	78	47	28	38	62	31	41	8	41	88	62	32	77	94	32	10	54	83	52	50	68	79	32	15	54	51	31	17	67	58	51	97	2	24	27	13	90	61	13	48
200	10000	7455	7415	7396	7361	7346	7277	7257	7240	7238	7237	7231	7187	7185	7130	7103	7045	7009	6944	6941	6940	6868	6865	6829	6825	6796	6773	6751	6745	6736	6719	6662	6635	6556	6500	6499	6494	6482	6476	6474	6440	6427	6419	6360	6331	6318	6232	6199	6173	6152	6139	6097	6095	6078	6066	6063	6033	6022	6014	5986	5982	5979	5972	5971	5932	5874	5797	5765	5757	5746	5744	5694	5693	5661	5629	5599	5546	5430	5425	5370	5329	5325	5272	5241	5240	5236	5229	5181	5171	5151	5092	5076	5052	4950	4944	4856	4856	4853	4748	4710	4666	4659	4616	4579	4572	4496	4488	4395	4369	4335	4316	4299	4263	4219	4203	4177	4161	4112	4092	4026	4007	3999	3992	3940	3805	3796	3775	3749	3676	3665	3645	3617	3617	3610	3562	3523	3509	3384	3340	3283	3272	3268	3264	3255	3199	3194	3121	3095	3043	3027	2976	2860	2858	2836	2822	2800	2775	2756	2714	2671	2623	2577	2550	2533	2459	2240	2214	2194	2159	2158	2075	2061	2060	2011	1945	1940	1881	1874	1865	1861	1782	1763	1716	1640	1640	1629	1623	1595	1570	1555	1546	1543	1480	1421	1387	1381	1373	1308	1169	1160	1069	95	40	71	32	2	15	96	91	99	85	74	19	96	41	88	71	45	90	40	81	92	84	36	15	12	30	51	47	64	69	83	2	82	46	95	64	55	65	22	2	28	57	63	66	30	72	62	38	18	93	80	60	79	76	93	84	70	80	28	57	87	90	54	73	86	40	25	15	11	54	24	98	5	31	79	100	44	93	31	38	23	84	56	82	92	34	78	21	88	88	77	4	12	100	51	96	59	47	27	16	22	3	27	55	17	46	30	87	18	47	23	88	61	87	34	96	76	29	49	82	79	73	35	50	10	58	70	57	32	17	4	98	74	66	91	73	96	10	78	42	95	20	44	64	55	32	95	76	70	51	8	63	76	32	37	36	47	25	82	71	20	99	36	31	97	53	68	76	50	28	30	35	70	12	93	84	53	9	46	53	15	56	99	15	78	46	69	69	74	12	76	57	31	64	89	100	38	91	100	14
200	10000	7435	7434	7341	7314	7243	7231	7206	7183	7183	7111	7091	7086	7076	6917	6902	6901	6820	6802	6797	6785	6730	6728	6727	6721	6634	6614	6592	6591	6583	6513	6454	6429	6359	6353	6292	6275	6215	6154	6153	6135	6097	6086	6033	6021	5885	5868	5861	5835	5814	5759	5741	5731	5720	5592	5591	5583	5564	5555	5554	5500	5423	5407	5376	5359	5309	5307	5285	5276	5272	5256	5121	5089	5078	5045	4984	4929	4921	4911	4865	4843	4814	4812	4773	4766	4725	4717	4675	4663	4621	4615	4593	4579	4575	4511	4502	4377	4309	4298	4286	4240	4227	4208	4181	4168	4105	4105	4027	4003	3998	3966	3939	3863	3805	3777	3773	3756	3749	3743	3738	3719	3691	3682	3636	3607	3537	3488	3483	3440	3392	3361	3315	3280	3256	3220	3219	3207	3198	3196	3170	3158	3126	3107	3071	2924	2854	2818	2785	2741	2698	2694	2630	2573	2569	2560	2524	2455	2452	2414	2405	2339	2337	2323	2316	2291	2268	2242	2212	2172	2128	2084	2001	2000	1986	1944	1941	1926	1861	1845	1810	1809	1801	1691	1653	1621	1573	1550	1537	1489	1482	1428	1378	1314	1292	1236	1185	1155	1044	1038	1032	1017	80	71	67	83	8	26	19	49	8	69	8	28	53	24	100	33	26	26	3	85	13	12	23	88	45	85	98	29	52	78	7	88	11	62	31	97	79	28	63	81	70	55	2	25	58	60	3	5	40	70	98	84	64	60	58	83	64	64	51	26	76	24	86	93	97	3	58	14	49	54	75	6	17	46	59	14	9	31	76	46	59	26	18	98	97	86	57	95	91	4	26	54	90	30	42	37	3	24	81	22	48	81	28	53	54	72	87	38	92	79	17	10	22	17	34	2	68	37	69	79	18	86	24	55	27	13	38	60	74	73	25	52	15	72	65	39	40	49	60	30	16	44	93	72	6	41	85	13	100	78	20	64	63	36	81	74	22	33	32	99	78	99	68	73	33	63	14	9	54	35	31	97	78	16	13	60	84	71	78	64	8	49	42	63	83	77	5	2	70	89	16	68	12	35	18	87	63	96	18	17
200	10000	7488	7423	7422	7411	7409	7402	7397	7379	7351	7331	7287	7200	7188	7153	7150	7146	7139	7083	6897	6853	6851	6842	6840	6817	6777	6739	6712	6630	6615	6591	6582	6520	6513	6490	6458	6384	6191	6163	6135	6094	6091	6081	6001	5996	5962	5940	5928	5902	5897	5887	5865	5851	5815	5778	5725	5716	5694	5672	5559	5549	5548	5415	5406	5399	5370	5343	5296	5294	5286	5263	5194	5189	5168	5145	5136	5099	5085	5072	5065	5047	4983	4925	4881	4866	4855	4792	4786	4737	4728	4688	4628	4569	4534	4534	4495	4428	4425	4403	4402	4348	4301	4270	4228	4222	4182	4159	4133	4121	4121	4066	4026	4020	4009	3828	3799	3778	3686	3650	3636	3615	3589	3523	3387	3379	3340	3337	3327	3308	3307	3305	3282	3178	3112	3105	3012	3005	2842	2842	2785	2746	2704	2701	2678	2664	2643	2637	2635	2606	2595	2589	2549	2531	2471	2439	2406	2345	2283	2268	2195	2118	2110	2098	2076	2073	2047	2020	1990	1979	1927	1919	1835	1775	1771	1760	1740	1715	1711	1674	1671	1654	1628	1622	1587	1531	1455	1410	1387	1321	1285	1226	1222	1217	1208	1198	1146	1134	1130	1058	1035	1019	6	22	34	43	31	84	8	41	14	5	55	22	96	85	99	55	65	33	13	37	9	80	41	40	18	86	87	80	32	62	63	90	28	31	33	2	41	42	39	33	68	11	68	31	64	85	75	68	43	73	45	4	97	57	65	68	5	5	10	30	79	27	12	85	82	18	96	9	36	41	58	45	61	68	33	35	51	67	13	49	23	83	87	50	44	58	33	49	28	19	59	15	72	13	42	99	78	24	20	15	78	25	88	99	40	18	24	66	48	83	20	1	46	90	25	83	8	53	57	69	36	63	87	44	38	75	25	96	7	85	17	11	1	72	48	74	60	64	91	58	46	7	63	9	86	81	82	87	33	32	64	36	17	70	94	29	16	27	20	92	97	88	78	31	10	47	88	56	86	78	82	99	2	84	29	90	92	79	67	14	19	81	47	98	20	44	9	93	52	94	57	77	78	73	1	89	90	69	49	71
200	10000	7439	7436	7402	7378	7331	7325	7318	7307	7291	7260	7252	7237	7222	7219	7205	7169	7033	7011	6981	6953	6947	6925	6899	6889	6885	6863	6858	6843	6834	6800	6724	6644	6633	6565	6517	6446	6395	6380	6338	6324	6313	6305	6287	6242	6228	6153	6134	6126	6087	6039	6037	6002	5953	5948	5926	5923	5922	5849	5810	5804	5782	5736	5735	5707	5509	5473	5406	5328	5320	5304	5267	5220	5116	5089	5055	5006	5000	4944	4941	4922	4848	4835	4829	4767	4703	4696	4683	4670	4667	4657	4647	4622	4597	4529	4505	4485	4479	4474	4466	4457	4388	4371	4323	4307	4299	4289	4259	4246	4228	4214	4096	4086	4008	3928	3861	3852	3797	3745	3715	3696	3629	3558	3521	3486	3313	3304	3297	3288	3238	3217	3208	3207	3124	3103	3096	3013	2999	2985	2963	2932	2916	2872	2833	2756	2747	2717	2683	2640	2621	2580	2577	2565	2548	2545	2494	2475	2427	2423	2422	2359	2331	2305	2274	2267	2231	2203	2203	2200	2186	2172	2106	2062	2044	1980	1925	1886	1876	1864	1857	1850	1707	1704	1609	1564	1559	1471	1462	1387	1385	1355	1320	1282	1281	1226	1224	1218	1079	1053	1043	1004	90	54	59	56	13	26	5	67	39	41	3	65	100	65	35	67	36	77	71	42	91	32	5	30	98	47	34	36	10	36	99	52	96	93	78	95	57	92	3	89	13	51	24	15	29	90	26	81	1	34	8	87	50	61	68	11	99	51	37	30	86	99	63	22	24	94	54	87	6	44	13	100	21	77	15	38	11	85	22	36	75	7	39	21	29	25	100	22	2	8	1	6	25	69	66	61	92	55	70	80	72	90	8	19	27	57	98	20	78	95	50	72	28	95	17	1	68	44	96	10	5	40	71	92	24	29	7	11	38	53	57	47	22	9	57	21	77	54	97	63	14	54	82	45	20	30	64	6	47	11	96	55	22	86	99	71	2	56	33	37	8	67	7	18	68	81	84	67	19	83	97	27	29	69	71	74	99	58	38	14	53	63	36	15	90	79	91	57	68	100	7	100	76	92	84	41	20	74	3	88
