10
50	10000	4977	4526	4526	3780	3770	3730	3684	3649	3620	3593	3571	3546	3467	3367	3333	3123	3121	2961	2948	2809	2642	2535	2440	2249	2038	2031	1962	1921	1817	1808	1787	1739	1736	1715	1678	1638	1536	1469	1320	1168	1064	967	923	853	582	522	411	170	109	75	97	87	15	63	97	42	45	23	38	45	69	13	24	47	38	18	50	24	13	22	62	82	68	19	68	20	42	56	31	57	93	65	52	59	72	97	83	53	26	82	89	45	96	5	51	55	51	76	77	24
50	10000	4962	4957	4836	4792	4678	4477	4297	4292	4197	4069	3968	3738	3723	3688	3346	3300	3218	3097	2605	2591	2467	2462	2279	2199	2181	2131	2011	1917	1774	1765	1755	1691	1677	1628	1521	1509	1489	1485	953	883	873	816	790	777	664	655	575	376	180	151	58	31	28	39	71	28	55	59	77	79	21	55	28	28	17	49	54	26	85	57	94	1	59	14	7	52	49	17	62	18	83	38	43	13	85	20	64	17	80	1	87	93	43	42	39	85	29	17	54	2
50	10000	4914	4893	4809	4666	4656	4614	4605	4422	4393	4365	4221	4170	4150	4141	4075	3874	3870	3853	3833	3758	3176	3173	3134	3096	2507	2490	2485	2342	2318	2310	2183	2027	2015	1990	1929	1713	1450	1413	1125	1083	1021	955	905	740	694	679	506	322	295	203	80	4	17	41	66	42	94	71	26	86	21	25	4	63	93	20	13	35	29	28	23	75	82	56	67	36	33	97	10	16	51	21	75	7	41	57	4	82	39	21	44	63	64	3	34	44	95	64	27	61
50	10000	4808	4736	4698	4438	4287	4267	4018	4002	3927	3904	3902	3879	3812	3781	3633	3553	3542	3455	3453	3424	3373	3303	3301	3204	3197	3094	3032	3014	2908	2874	2780	2749	2519	2513	2501	2412	2410	2368	2020	1967	1605	1176	994	653	647	570	530	331	157	12	83	24	12	60	98	70	73	26	55	87	91	33	52	64	87	3	25	53	41	9	24	42	80	21	34	15	69	41	63	89	5	83	1	94	8	33	58	86	12	22	79	36	27	70	50	24	37	63	64	75
50	10000	4953	4866	4840	4827	4714	4694	4666	4624	4429	4357	4183	4152	4054	4012	3926	3525	3491	3475	3470	3431	3226	3221	3011	2784	2775	2741	2697	2652	2556	2506	2376	2275	2233	1928	1870	1774	1736	1643	1409	1337	1229	1193	1169	964	950	876	766	462	353	225	62	30	71	61	98	74	29	68	25	75	100	4	1	94	18	30	45	58	62	1	80	92	8	30	82	17	82	74	75	2	77	61	62	1	5	35	17	50	36	73	54	53	10	89	94	28	61	68	21	38
50	10000	4982	4979	4802	4705	4687	4683	4640	4592	4457	4378	4309	4295	4283	3954	3894	3807	3628	3479	3430	3299	3128	3124	3089	2930	2913	2869	2794	2501	2409	2365	2361	2314	2179	1768	1760	1734	1436	1159	1083	982	732	628	627	585	558	476	421	379	301	247	73	52	63	54	11	27	17	19	7	96	74	66	82	53	32	45	8	5	12	42	90	30	40	96	86	19	24	83	14	95	70	4	50	61	73	71	2	12	65	5	26	15	71	82	3	60	36	41	25	9
50	10000	4653	4540	4449	4447	4284	4272	4262	4107	4034	4028	3886	3818	3770	3652	3651	3538	3395	3291	3255	3217	3054	2911	2862	2695	2632	2623	2598	2463	2439	2379	2331	2297	2287	2080	2075	2054	1999	1590	1562	1519	1422	1413	1356	1327	980	937	589	263	233	91	38	40	75	17	91	82	48	21	74	83	51	24	18	60	81	70	24	55	6	24	17	73	65	46	84	11	91	48	50	28	72	5	42	100	65	31	95	13	46	70	2	24	58	11	96	21	100	49	4	26
50	10000	4957	4927	4825	4742	4714	4665	4586	4534	4353	4314	4105	4069	3916	3703	3618	3567	3306	3256	3140	3112	3102	3102	2998	2981	2925	2802	2702	2474	2322	2239	2233	2233	2195	2190	1751	1137	902	789	756	678	634	624	371	364	297	222	196	77	45	19	62	99	77	24	66	83	80	76	46	29	100	15	96	26	9	37	93	84	14	64	69	40	43	22	84	27	34	40	92	4	45	28	38	30	39	88	30	23	13	67	83	7	55	54	2	91	25	4	42	26
50	10000	4987	4954	4844	4730	4666	4601	4557	4510	4301	4298	4199	4086	3996	3948	3899	3647	3590	3586	3449	3406	3308	3265	3149	3021	2813	2542	2457	2312	2228	2212	2124	2047	1892	1806	1563	1514	1460	1433	1432	1379	1357	1232	1181	975	784	619	601	330	219	82	74	81	83	19	41	71	71	75	99	73	8	72	97	14	81	50	85	4	93	16	61	46	80	6	98	60	85	23	35	80	43	40	46	61	51	7	5	77	92	65	25	68	78	73	27	83	50	66	10	25
50	10000	4936	4794	4634	4579	4517	4410	4359	4325	4035	3962	3696	3652	3580	3234	3202	3099	2940	2827	2744	2707	2654	2641	2627	2422	2179	2073	1978	1952	1873	1812	1542	1517	1483	1408	1220	1173	1137	1053	1036	969	870	801	707	612	611	580	296	233	88	85	53	65	46	19	89	7	16	92	94	78	54	100	79	22	29	12	42	57	92	61	18	31	99	63	22	55	36	49	4	91	54	61	38	10	71	22	11	87	92	73	32	66	65	53	58	11	16	7	71	26
