10
50	10000	4926	4728	4624	4623	4501	4433	4202	4194	4177	4138	3943	3889	3766	3350	3333	3027	2669	2516	2440	2288	2206	2129	2093	2051	2002	1909	1881	1876	1711	1581	1409	1213	1197	1152	1056	931	826	568	461	454	397	359	276	224	223	182	176	97	9	2	115	109	27	29	100	35	81	47	49	135	47	169	82	115	46	51	120	174	88	103	43	179	55	148	46	24	100	76	111	191	114	167	56	104	32	62	152	13	51	114	181	44	136	101	163	38	25	186	120	118
50	10000	4979	4897	4867	4822	4716	4540	4536	4434	4375	4365	4239	4232	4224	4119	3866	3764	3755	3741	3387	3340	3112	3045	2835	2621	2519	2463	2439	2375	2004	1972	1921	1838	1756	1622	1540	1454	1320	1209	1001	777	763	724	630	506	489	454	331	230	103	82	170	174	66	79	118	57	31	123	61	45	31	193	152	109	12	119	102	123	184	141	170	110	53	195	157	65	118	88	27	65	187	193	110	66	30	41	192	138	51	87	4	44	151	162	52	57	34	153	41	19
50	10000	4968	4917	4888	4739	4580	4376	4362	4305	4248	4079	4044	4032	4018	3899	3841	3774	3577	3446	3413	3186	3137	3116	2998	2972	2902	2802	2770	2649	2578	2513	2467	2179	2031	2003	1868	1771	1761	1485	1375	1281	1255	1128	1089	1062	918	906	769	322	109	99	153	151	130	81	101	88	52	31	31	27	83	128	199	151	184	49	61	123	194	97	82	93	15	190	70	171	170	37	91	77	79	66	76	121	82	111	171	29	14	3	39	197	76	150	128	68	75	104	122	8
50	10000	4999	4975	4961	4900	4734	4693	4649	4600	4377	4159	3773	3694	3576	3555	3499	3173	3012	2977	2939	2844	2828	2773	2765	2592	2541	2213	2146	2045	2009	1968	1921	1869	1831	1732	1635	1353	1298	1077	956	948	407	304	234	228	209	171	163	140	103	92	142	67	103	89	146	179	43	43	189	28	94	108	65	119	135	15	138	59	140	82	145	184	121	130	102	98	98	141	119	33	97	54	106	88	95	161	90	113	200	121	149	125	152	149	113	5	186	117	184	40
50	10000	4900	4850	4641	4599	4491	4450	4420	4400	4251	4204	4162	3885	3824	3794	3728	3462	3213	3210	3207	3114	2941	2896	2867	2854	2651	2639	2453	2279	2153	2067	2034	1898	1863	1707	1706	1433	1421	1350	1086	901	627	610	572	410	303	292	256	141	136	131	67	27	188	47	66	18	42	81	91	157	37	171	46	58	132	14	103	153	50	119	10	52	5	193	94	16	107	164	123	155	109	149	196	89	156	183	181	103	57	97	57	36	188	129	86	155	106	39	129	53
50	10000	4957	4881	4813	4745	4510	4478	4459	4395	4345	4199	4148	3837	3801	3757	3710	3495	3449	3206	3196	3050	2944	2939	2758	2714	2704	2647	2466	2445	2410	2303	1842	1524	1438	1267	1259	1212	1094	799	762	698	663	585	572	554	531	480	403	365	303	299	126	175	25	5	1	115	77	91	22	117	165	48	34	139	57	15	90	195	93	142	157	169	81	183	52	50	152	98	177	16	60	143	22	8	96	178	163	160	162	96	175	146	97	144	92	140	25	192	190	187
50	10000	4993	4979	4881	4591	4484	4416	4361	4318	4296	4191	4109	3923	3884	3877	3856	3791	3765	3633	3366	3193	3088	3021	2914	2882	2760	2600	2600	2540	2404	2333	2306	2008	1943	1885	1617	1552	1296	1220	1149	1091	1088	720	587	566	273	154	150	121	97	78	190	173	137	132	44	136	55	133	193	25	68	114	121	107	193	33	184	7	3	35	125	50	70	62	134	22	117	199	69	15	187	181	96	17	123	19	82	95	152	42	33	63	38	56	84	109	140	88	14	114
50	10000	5000	4979	4860	4727	4491	4397	4376	4261	4199	4156	3970	3955	3938	3910	3551	3507	3481	3424	3298	3297	3231	3220	2997	2993	2428	2408	2341	2150	2140	2130	2114	2079	2073	2034	1999	1895	1845	1772	1643	1423	1201	1157	1035	1027	817	721	572	259	191	19	40	83	88	109	184	183	185	29	121	32	162	182	55	79	66	103	9	83	69	115	172	135	77	83	52	15	81	182	194	139	66	20	34	29	106	136	102	42	74	120	185	182	36	129	136	192	53	91	173	139
50	10000	4999	4693	4544	4496	4427	4338	4326	4322	4319	4071	3833	3569	3510	3300	3093	3013	2944	2922	2732	2686	2641	2539	2496	2196	2168	1982	1945	1924	1856	1811	1782	1747	1703	1680	1633	1622	1523	1209	1044	849	828	751	709	589	532	498	428	290	264	234	64	131	31	10	190	102	87	112	194	165	9	148	173	131	97	185	40	87	182	148	48	102	125	190	70	152	94	127	16	77	22	131	150	111	39	136	76	165	137	144	101	180	72	23	69	170	77	186	57	144
50	10000	4907	4581	4549	4475	4389	4372	4044	3795	3716	3628	3329	3294	3286	3016	2995	2918	2814	2729	2628	2487	2302	2140	2040	1976	1779	1769	1674	1658	1478	1433	1309	1167	1113	1039	974	973	968	860	858	838	796	681	672	470	457	392	278	154	126	85	107	2	200	74	66	124	178	97	43	72	8	151	109	123	166	173	56	61	168	109	128	35	144	184	2	34	151	70	75	134	67	17	67	32	52	8	88	82	126	34	48	11	147	112	135	158	123	79	54	181
