10
50	10000	9996	9900	9554	9383	9314	9106	9059	8938	8852	8601	8485	8438	8093	7908	7342	7223	7110	6464	6334	6173	5615	5394	5005	4901	4640	4456	4405	4201	4113	3757	3732	3680	3580	3540	2983	2622	2259	2187	2155	1748	1436	1087	963	726	707	295	251	225	71	21	13	56	63	57	92	62	17	32	45	26	75	2	10	33	64	48	47	73	26	83	100	37	19	17	31	67	47	56	31	4	76	92	78	57	30	16	38	54	59	1	59	27	58	5	98	36	93	37	7	1
50	10000	9998	9945	9701	9663	9606	9132	9075	8756	8648	8520	8344	7946	7886	7725	7657	7462	7452	7344	7252	7164	6859	6473	6290	6120	5741	5476	5351	4653	4188	3890	3514	3476	3434	3229	3193	3168	2971	2840	2819	2800	2654	1827	1660	1226	1128	743	531	337	306	42	96	76	93	10	26	38	9	44	8	71	2	69	69	15	43	61	16	16	8	28	59	72	97	42	40	10	83	6	100	57	56	55	40	46	34	43	58	20	80	71	43	27	99	8	29	96	16	92	66	34
50	10000	9994	9980	9830	9490	9485	9414	9328	8644	8577	8436	8141	7942	7362	6330	5877	5843	5645	5572	5359	5349	5178	5173	5038	5020	4928	4899	4487	3668	3218	2987	2949	2944	2822	2793	2615	2524	2296	1916	1800	1672	1657	1232	1126	1060	920	647	642	446	259	69	72	64	5	84	36	12	32	95	27	89	10	97	84	23	43	34	84	3	19	39	62	22	60	73	66	93	78	66	79	91	80	45	21	100	92	65	29	78	84	43	100	38	59	43	88	91	61	59	53	40
50	10000	9985	9860	9848	9589	9142	8570	8197	7897	6979	6856	6704	6665	6526	6506	5655	5593	5423	5410	5370	5356	5136	5016	4961	4703	4476	4454	4205	4072	3574	3535	3363	3211	3205	3087	3081	3078	2752	2711	2180	1899	1743	1334	1328	1236	1116	953	551	548	440	91	10	23	22	67	60	85	67	51	71	58	1	29	1	35	25	76	39	88	37	14	29	27	65	74	36	100	24	29	67	35	92	92	74	10	73	25	78	72	27	96	100	31	51	3	47	92	43	76	6	100
50	10000	9935	9831	9373	9336	8671	8529	8159	7805	7686	7601	7555	7281	7266	7181	7134	7075	7060	6662	6357	6332	6138	5954	5849	5096	4905	4893	4854	4834	4832	4618	4212	3698	3630	3359	2785	2712	2664	2590	2252	2145	2109	1972	1648	1476	1468	1447	972	698	638	206	99	66	98	34	96	58	59	15	20	38	84	83	5	42	73	46	46	71	58	55	3	86	36	26	24	83	46	76	32	70	91	17	23	69	67	97	95	41	88	62	99	57	33	90	99	93	58	2	33	80
50	10000	9733	9720	8941	8761	8684	8532	8473	8453	8391	8064	8051	7674	7664	6803	6789	6759	6655	6453	6303	6096	6087	5819	5724	5661	5334	5313	4996	4742	3933	3904	3766	3643	3459	3355	3331	3238	2592	2090	1989	1879	1869	1711	1330	1304	895	839	616	590	122	47	34	9	53	82	92	50	100	5	34	100	72	52	9	30	89	22	29	1	80	87	49	93	83	72	85	5	97	2	35	11	27	56	7	30	36	70	88	45	92	25	90	14	94	66	81	66	99	100	89	27
50	10000	9801	9737	9454	9446	9442	8799	8578	8556	7929	7412	7391	7315	7261	6825	6710	6692	6081	6045	5748	5745	5695	5494	5473	5265	5000	4811	4652	4298	4087	4057	3995	3902	3884	3744	3575	3555	3465	3359	3126	3036	2505	2024	1905	1307	1110	646	529	422	79	14	95	94	49	84	53	99	78	53	12	15	30	4	45	23	61	40	19	65	33	85	62	12	2	73	32	69	44	40	81	4	93	32	83	18	47	58	90	2	16	53	48	89	48	15	29	35	48	1	20	37
50	10000	9983	9802	9664	9360	9246	9243	9024	8904	8712	8709	8696	8446	8428	8136	8091	8015	8004	7260	7222	7209	7140	6935	6666	6516	6287	6132	5955	5934	5720	5664	5407	5288	5204	4476	4403	4146	4032	3785	3717	3276	2791	2718	2606	2330	2210	1337	880	848	847	544	37	34	51	87	81	41	83	59	67	80	11	87	7	9	79	64	5	16	36	93	31	66	55	27	36	33	31	66	5	35	82	38	59	41	72	98	57	9	85	24	60	68	1	34	26	27	95	72	72	12
50	10000	9887	9674	9593	9441	9051	9042	8556	8400	8380	7930	7913	7787	7727	7637	7597	7527	7272	7219	6917	6827	6718	6704	6325	6242	6207	5796	5604	5525	5478	5340	4957	4926	4848	4742	4394	4089	4076	4000	3811	3334	2992	2087	1555	1543	1065	1040	1013	896	432	247	9	68	91	33	83	60	99	1	5	43	53	95	27	38	80	75	35	2	5	53	75	10	94	1	18	65	2	7	92	74	17	62	72	27	39	55	84	55	66	14	81	36	29	37	100	87	11	19	20	1
50	10000	9791	9504	9107	8897	8604	7629	7626	7621	7555	7440	7410	7214	6798	6627	6437	6404	5886	5860	5739	5552	5077	4902	4750	4558	4511	4108	3769	3702	3683	3487	3395	3378	3337	3278	3237	3224	2898	2561	2346	2307	1902	1831	1521	1351	1222	1138	1043	320	285	273	100	2	44	99	94	43	59	72	85	13	58	88	67	80	96	35	92	65	78	98	7	21	16	62	3	85	10	98	20	85	46	92	19	12	20	27	51	39	77	46	23	75	22	47	19	16	84	15	26	36
