10
50	10000	9619	9611	9414	9323	9211	9113	9057	8987	8969	8806	8774	8756	7997	7731	7560	7309	7126	7043	6701	6454	6407	6348	6073	6035	5870	5194	5115	5026	4996	4793	4260	4143	4075	3809	3800	3712	3611	3338	3334	3226	2824	2275	2255	1955	1922	1587	1237	752	275	233	105	91	38	27	143	31	30	11	77	49	153	181	115	41	89	31	18	149	85	78	69	180	112	113	99	174	14	85	108	183	106	139	127	61	2	144	1	147	174	93	34	123	24	38	115	128	25	93	117	182
50	10000	9801	9797	9285	9283	9244	8934	8777	8125	8098	7542	7355	7350	7343	7277	7138	6975	6838	6336	6320	6035	6030	5649	5574	5329	5234	5174	5015	4320	4301	4271	3973	3096	2951	2886	2740	2450	2377	2223	1836	1771	1653	1206	1110	1066	1039	951	891	609	120	54	128	109	76	75	33	167	94	106	173	194	76	127	86	21	53	157	36	143	40	142	65	163	190	184	109	177	190	88	177	100	18	124	100	189	158	87	73	29	62	111	124	54	32	17	165	49	188	171	116	10
50	10000	9731	9158	9099	8684	8653	8574	8417	8335	8331	8183	8115	8065	7806	7347	7203	6954	6907	6904	6323	6210	6142	6062	5734	5383	5350	5098	5084	4995	4986	4934	4693	4391	4291	4275	3473	2918	2914	2809	2637	2564	2531	2111	1726	1367	1249	1191	1043	885	356	285	50	159	70	139	101	28	58	197	177	119	43	38	89	187	4	152	181	41	193	33	123	123	148	55	21	98	106	51	83	120	181	124	49	169	129	199	96	137	16	56	17	143	71	102	173	91	17	101	127	119
50	10000	9881	9743	9664	9359	9152	9121	8649	8312	8276	7893	7879	7778	7334	6975	6687	6543	6473	6310	6113	5918	5893	5594	5509	5194	5020	4782	4754	4525	4405	4384	3996	3804	3686	3289	2997	2859	2729	2380	2373	2189	1939	1796	1738	1607	1248	880	547	384	304	89	75	87	149	179	125	19	126	54	22	54	164	188	195	31	59	188	3	165	182	197	26	134	34	81	20	156	80	51	136	70	194	40	184	121	55	47	6	181	143	105	21	147	177	133	105	160	10	182	150	74
50	10000	9933	9900	9383	8601	8332	8291	8223	8222	8115	7930	7610	7572	7569	7549	7314	7177	7125	6991	6897	6816	6631	5745	5301	5254	5157	5148	4678	4653	4505	4440	4433	4393	4334	4162	4046	3973	3971	3897	3469	3436	3036	2711	2616	2002	1814	1750	1004	794	623	312	53	46	147	75	127	54	85	20	4	35	38	147	136	61	175	153	60	145	175	103	119	55	175	68	183	140	121	34	123	54	153	137	114	145	29	32	21	136	187	59	171	126	15	195	100	85	7	155	42	149
50	10000	9159	8979	8563	8316	8285	8232	8094	7459	7397	7333	7091	6894	6778	6511	6283	6091	5866	5704	5602	5439	5422	5420	5211	4696	4213	4165	4163	4047	3965	3819	3764	3735	3712	3679	3540	3157	3111	3043	2964	2654	2380	2323	2002	1856	1806	1408	934	672	373	66	181	129	153	191	17	99	194	68	22	91	166	25	119	184	181	88	106	42	52	111	37	69	154	145	152	176	156	155	51	128	83	41	9	132	160	25	82	79	131	27	35	133	61	60	177	89	139	143	22	127
50	10000	9991	9650	9430	9111	8973	8793	8769	8710	8666	8644	8642	8568	8438	7630	7603	7482	7435	7238	7212	7195	7042	6798	6717	6576	6331	6074	5959	5921	5806	5230	5183	4951	4350	4343	4021	3893	3701	3339	3255	3176	2468	2277	1850	1622	1448	1423	637	629	255	48	54	187	123	66	161	30	25	183	39	119	42	97	112	180	95	159	38	135	83	175	78	200	153	199	158	156	177	83	89	129	77	141	71	119	153	65	172	1	83	113	83	115	192	17	21	135	196	121	146	73
50	10000	9913	9873	9528	9323	8552	7840	7691	7591	7389	7372	6972	6922	6793	6791	6061	5960	5685	5346	4928	4624	4553	4207	4192	4161	4012	3847	3754	3556	3198	2887	2835	2731	2723	2718	2641	2341	2150	2109	1892	1494	1337	1250	1132	965	934	911	733	543	370	237	121	70	45	21	75	159	95	83	189	22	39	147	65	94	183	94	185	93	184	192	77	28	114	197	90	16	199	190	57	7	88	164	80	119	88	69	40	93	149	174	100	87	136	129	50	184	30	30	87	32
50	10000	9999	9965	9852	9622	9592	9591	9522	9397	9335	8809	8494	8472	7396	7358	6777	6562	6509	6231	6225	6043	5990	5039	5007	4694	4507	4361	4314	4283	4165	3338	3327	2587	2369	2359	2346	2315	1427	1328	1292	1233	1153	1066	1054	1011	963	815	699	247	170	146	103	5	148	26	126	11	176	198	139	102	103	162	104	68	161	15	44	162	8	21	8	12	69	153	130	51	99	181	181	143	88	45	192	66	95	193	93	26	99	14	169	146	94	191	127	200	188	158	158	134
50	10000	9812	9181	8964	8472	8348	8185	7886	7621	7328	7185	6861	6670	6588	6507	6360	6235	6057	5823	5612	5514	5455	5450	5305	5242	5205	4944	4849	4847	4570	3942	3796	3696	3608	3378	3357	3120	2411	2280	2240	1944	1861	1668	1171	1131	1093	958	545	500	413	386	65	196	49	9	143	90	35	63	163	120	131	187	163	142	12	31	51	170	88	157	106	159	2	109	190	141	126	6	66	19	175	179	16	41	37	85	47	145	12	35	25	13	62	99	28	175	143	107	73	169
