10
50	10000	7358	7058	6984	6787	6710	6246	6158	5955	5562	5334	4745	4523	4359	4233	4089	3988	3873	3825	3820	3806	3778	3703	3342	3316	3153	3104	2971	2787	2511	2482	2441	2253	2180	2004	1859	1616	1610	1605	1537	1382	1309	1222	998	996	977	703	554	341	230	77	16	11	9	4	11	5	13	3	19	6	6	6	3	1	16	10	7	7	4	2	11	16	8	2	14	16	11	14	7	6	13	19	18	7	14	19	9	19	13	4	1	3	16	18	17	2	5	5	6	9
50	10000	7482	7432	7317	7268	7062	6704	6642	6593	6583	6571	6535	6389	6313	6167	5898	5789	5672	5583	5506	5049	4926	4535	4357	4234	4064	3509	3439	3258	3161	2971	2946	2857	2764	2685	1863	1582	1183	1056	954	901	867	622	603	506	487	305	279	176	136	96	10	5	3	10	5	20	8	20	1	15	15	2	19	1	7	7	18	11	14	10	1	14	18	17	18	15	9	1	18	1	6	10	9	6	14	5	8	2	19	4	4	9	7	20	14	13	15	10	17	13
50	10000	7441	7419	7210	7200	6769	6608	6596	6360	6318	6217	5846	5364	5356	5339	5224	5122	4653	4634	4450	4207	4178	4078	4006	3919	3911	3910	3546	3533	2977	2924	2817	2747	2678	2555	2414	2348	2309	2267	2230	2133	2093	1901	1100	902	845	823	803	583	490	36	14	19	5	13	2	2	19	14	10	11	19	17	3	11	15	9	1	6	18	4	14	18	11	13	9	7	8	17	17	2	20	3	1	12	14	2	15	5	7	19	12	15	1	9	4	10	13	2	12	2
50	10000	7407	7372	7194	6887	6854	6839	6669	6452	6290	6264	6147	5763	5739	5597	5391	5279	4821	4790	4714	4701	4699	4498	4188	4183	4155	3805	3794	3776	3711	3623	3538	3472	3450	3372	3045	3006	2548	2375	2042	2028	1984	1846	1660	1604	1575	1486	1420	996	909	99	4	13	14	20	16	1	10	11	15	14	14	11	4	6	15	9	14	13	14	2	16	5	2	3	8	19	18	13	1	1	8	3	11	12	15	16	16	2	14	7	18	14	7	5	9	14	14	18	14	7
50	10000	7402	7242	7231	6652	6641	6570	6518	6436	6278	6207	6166	6164	5900	5835	5754	5227	4847	4638	4607	4542	4525	4246	4155	4029	4002	3994	3979	3622	3540	3383	3181	3059	3046	2950	2498	2403	2388	2167	1582	1353	1328	1176	1153	976	842	752	721	598	581	568	4	1	2	10	6	16	15	11	18	7	11	18	14	10	9	17	7	3	8	1	14	8	9	13	5	5	2	8	13	10	8	19	20	8	10	7	2	13	17	20	14	4	16	13	5	12	7	13	4	15
50	10000	7292	7285	7169	7141	7012	6961	6776	6687	6672	6349	6284	5717	5625	5447	5230	5081	5072	5057	4929	4712	4558	4438	4347	4258	3936	3470	3443	3359	3116	3002	2914	2460	2414	2306	2264	2012	1832	1784	1376	1158	1134	1008	998	987	868	849	665	584	302	238	12	5	16	8	5	6	5	12	7	18	11	16	14	4	16	13	2	11	5	11	11	9	20	17	4	3	10	7	16	10	8	14	8	13	2	3	1	5	1	4	8	4	14	9	18	10	2	6	19	16
50	10000	7394	7390	7361	7316	7299	7012	6975	6619	6469	5444	4932	4588	4530	4408	4406	4395	4276	4208	4089	3991	3959	3717	3691	3254	3216	3151	3120	2956	2773	2720	2688	2658	2617	1777	1697	1659	1465	1288	1217	1186	1152	1013	959	901	896	787	605	246	93	37	3	12	8	4	6	4	19	8	16	1	6	8	2	8	15	2	17	1	4	16	14	15	7	10	16	14	10	16	5	10	20	11	5	1	16	3	1	19	17	14	10	3	11	4	6	9	15	18	13	4
50	10000	7100	7097	6971	6765	6684	6085	5994	5942	5940	5776	5773	5688	5395	5257	5233	4917	4895	4895	4638	4585	4536	4326	4223	4131	3938	3818	3733	3460	3456	3258	3078	2859	2667	2469	2350	2248	2155	1614	1566	1555	1521	1455	1357	1273	1271	1066	1055	285	271	62	20	16	15	16	17	7	3	20	19	8	14	17	13	6	18	12	1	17	8	17	8	17	15	16	9	2	13	15	9	6	9	12	4	1	20	16	20	7	5	19	19	4	10	10	7	17	20	13	2	4
50	10000	7460	7366	7334	7105	6990	6806	6764	6734	6459	6401	6398	6310	6237	5871	5215	5153	5008	4983	4948	4862	4767	4744	4333	4304	4034	3997	3994	3278	3167	3149	3055	2942	2775	2645	2164	2142	2134	2115	2095	1723	1170	874	769	630	463	443	253	219	147	73	4	9	16	4	18	8	4	7	8	6	9	20	14	4	15	9	19	2	5	15	15	9	9	1	13	19	20	11	7	20	5	17	1	8	6	15	1	8	15	13	20	4	14	17	12	17	2	1	1	7
50	10000	7166	7024	6895	6748	6616	6570	6484	6453	6403	6095	5937	5931	5888	5831	5743	5583	5094	5089	5051	4979	4926	4825	4747	4601	4467	4455	3986	3976	3893	3361	3293	3251	3237	3071	2680	2332	2288	2175	2091	1774	1714	1642	1431	1184	1139	892	633	512	351	242	8	14	7	15	1	17	16	7	8	12	11	16	11	20	5	13	19	3	20	12	13	11	19	18	1	18	18	10	7	10	8	15	7	3	15	16	18	5	4	5	15	8	11	16	6	10	19	17	12	20
