10
50	10000	4953	4773	4707	4692	4670	4657	4564	4397	4284	4196	4178	4176	4165	4102	4094	4060	3978	3866	3852	3845	3747	3740	3558	3490	3487	3354	3159	3008	2722	2671	2507	2370	2123	2040	2025	1895	1870	1861	1816	1780	1713	1699	1637	1503	1363	1111	1067	734	589	194	12	8	10	1	3	11	4	5	17	6	9	7	10	5	15	5	11	12	17	12	2	4	19	14	9	18	6	1	6	17	18	17	3	13	14	11	1	3	11	12	13	17	4	17	2	11	3	19	18	17
50	10000	4935	4846	4667	4590	4305	4272	4037	4015	3904	3867	3839	3813	3673	3582	3492	3414	3331	3286	2899	2785	2641	2612	2585	2536	2521	2467	2392	2338	2306	2270	2045	2014	1855	1851	1823	1641	1188	1055	1016	930	826	804	801	704	557	417	208	195	185	65	19	7	1	2	5	1	5	4	15	18	10	2	7	1	17	13	10	9	19	18	1	4	14	12	2	6	6	18	16	7	14	3	9	9	3	13	8	4	15	17	18	16	7	7	10	15	1	5	8	19
50	10000	4974	4931	4925	4839	4747	4720	4638	4633	4515	4509	4489	4462	4269	4177	4045	3794	3671	3627	3599	3492	3379	3193	3183	3108	3070	3054	2992	2972	2879	2745	2225	2066	1805	1596	1460	1295	1276	1100	1097	1095	961	916	851	668	547	540	420	373	309	40	20	17	10	9	16	9	2	10	14	4	19	12	18	6	3	8	12	14	7	19	14	16	16	15	10	15	20	1	10	20	6	4	10	6	7	5	9	14	3	1	2	5	14	12	8	15	19	19	15	8
50	10000	4905	4892	4788	4764	4680	4628	4446	4409	4383	4375	4283	4200	4181	4148	4063	4046	4044	4024	4003	3964	3851	3795	3576	3575	3386	3348	3284	2779	2750	2566	2502	2486	2476	1925	1855	1842	1814	1646	1609	1533	1494	1450	1335	1074	945	911	498	463	448	437	1	14	6	8	1	14	5	2	6	19	1	5	20	4	15	7	18	11	15	3	5	7	6	10	2	7	10	16	8	8	3	20	16	2	6	16	4	13	16	9	20	19	20	13	7	3	18	18	19	11
50	10000	4966	4913	4845	4814	4813	4787	4734	4630	4364	4345	4285	4222	4021	3997	3945	3769	3670	3660	3647	3524	3466	3345	3338	3231	3163	3158	2820	2728	2651	2551	2475	2288	2263	2013	1843	1823	1758	1623	1428	1291	1248	1174	846	836	800	627	583	405	190	145	11	10	3	20	3	17	20	20	1	13	18	16	1	10	3	3	15	14	1	6	12	3	10	19	2	12	8	12	15	15	15	8	19	9	16	18	4	18	1	10	10	10	1	20	8	6	15	7	8	19
50	10000	4883	4852	4831	4733	4691	4528	4422	4385	4283	4068	3848	3730	3706	3595	3453	3266	3231	3173	2982	2883	2864	2856	2833	2627	2423	2265	2223	2168	2133	2131	1913	1898	1760	1749	1606	1554	1524	1342	939	901	861	795	778	676	612	576	508	386	369	198	13	18	6	5	1	1	19	6	7	20	19	17	12	14	9	20	9	14	8	16	4	6	17	14	5	18	12	7	19	20	8	8	2	9	8	11	19	11	4	7	10	14	19	18	15	10	20	14	20	18
50	10000	4776	4770	4673	4626	4589	4582	4510	4371	4337	4234	4146	4024	3960	3900	3895	3746	3736	3512	3481	2879	2703	2604	2507	2488	2467	2372	2344	2291	2270	2228	2151	2033	1725	1646	1557	1531	1346	1236	1143	944	892	877	862	798	687	681	553	418	92	38	14	10	5	18	14	4	8	13	15	14	16	10	15	1	3	8	15	4	3	16	20	1	8	11	11	7	18	4	9	6	6	17	9	4	14	3	13	19	10	18	10	12	7	1	16	3	4	7	7	17
50	10000	4995	4823	4711	4490	4474	4350	4260	4153	4150	4061	4021	4003	3945	3897	3424	3390	3335	3214	3148	3139	2950	2783	2761	2731	2571	2490	2430	2382	2308	2254	2058	1885	1719	1621	1578	1447	1327	1310	1231	1168	1100	923	765	723	540	496	490	399	270	170	20	3	19	7	2	15	2	9	17	1	1	9	12	14	16	6	2	2	9	7	1	7	1	12	19	2	19	3	20	12	4	9	1	4	19	7	3	8	9	6	8	6	14	8	19	12	7	6	4	17
50	10000	4855	4637	4608	4560	4526	4474	4368	4334	3846	3656	3622	3348	3339	3316	3043	3009	2757	2679	2633	2591	2563	2507	2472	2318	2305	2252	2127	1938	1848	1803	1800	1775	1744	1700	1698	1423	1337	1221	1180	1146	1099	829	785	784	669	656	492	450	255	135	2	17	19	16	10	20	1	15	7	19	2	20	14	12	19	7	7	18	13	19	14	12	8	1	18	1	15	15	7	2	14	19	2	8	15	4	12	2	12	8	12	1	17	4	17	11	1	2	5	1
50	10000	4858	4743	4727	4685	4644	4515	4442	4426	4129	4060	4029	3984	3793	3680	3607	3284	3258	3150	3026	3019	2977	2975	2896	2863	2847	2832	2814	2802	2796	2653	2435	2339	2284	1943	1920	1757	1539	1457	1092	1078	1072	1064	985	875	830	638	333	319	319	71	11	11	4	10	2	3	14	12	2	13	3	8	1	14	6	16	10	10	18	4	8	4	5	5	17	7	16	1	7	19	16	12	3	16	10	4	16	10	9	13	8	13	10	14	20	4	18	20	16	1
