20
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	15	10	16	17	10	14	9	3	15	15	13	8	13	10	7	11	20	10	13	14	17	13	15	5	9	11	9	12	11	12	16	16	8	15	15	9	13	7	13	11	19	10	11	17	9	14	8	21	9	7	12	10	16	13	14	17	14	16	18	12	11	10	11	19	13	12	13	8	17	9	11	12	6	19	11	12	12	13	8	12	14
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	14	18	13	14	9	8	8	12	11	19	20	13	13	9	10	7	17	11	15	14	9	11	21	11	16	10	17	11	10	11	6	16	9	7	17	13	16	13	13	18	12	14	13	13	11	11	18	6	18	12	12	11	9	8	11	18	12	9	10	12	14	14	17	12	11	13	11	12	10	10	13	8	15	13	10	5	10	12	17	11	12
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	20	15	5	15	9	20	15	9	18	12	15	10	12	16	16	15	12	15	9	10	15	13	12	11	9	10	11	16	18	8	14	11	13	10	13	12	8	11	17	15	10	15	13	8	17	14	16	11	9	18	12	12	10	7	11	10	17	14	14	15	15	11	10	12	8	16	14	10	12	8	9	12	8	12	14	11	11	8	13	12	6
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	15	9	13	16	15	18	14	16	11	11	12	11	17	18	8	10	8	11	20	11	13	14	9	15	13	14	18	13	6	16	15	10	15	8	9	13	11	19	9	14	11	11	9	11	16	11	11	14	9	13	13	21	14	17	14	11	18	19	13	14	11	3	8	14	12	8	10	10	10	11	6	13	10	10	14	12	8	10	13	8	11
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	12	11	8	17	15	16	15	9	5	4	10	14	9	7	11	10	11	11	14	16	16	14	9	20	7	13	22	15	18	10	10	5	16	17	8	11	9	17	11	8	9	15	10	16	13	20	10	12	13	8	16	16	18	13	14	7	7	8	17	10	18	14	13	13	15	12	7	12	12	21	17	8	11	15	8	12	14	11	10	17	7
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	11	12	13	8	8	10	10	20	12	16	11	16	12	18	10	10	15	11	17	10	8	14	9	11	14	8	14	10	20	15	13	11	14	15	15	4	15	16	8	16	8	10	11	13	10	12	12	8	14	10	9	11	10	12	17	12	10	10	17	11	19	9	24	13	14	14	10	8	17	17	7	5	15	12	12	15	11	12	14	13	12
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	16	10	7	8	17	10	15	14	12	16	11	13	7	10	6	14	13	6	10	10	12	13	16	10	11	17	12	17	12	12	16	11	13	10	14	9	21	15	15	14	11	11	11	10	11	14	12	10	15	13	13	11	12	10	6	15	11	12	5	12	12	13	12	13	18	17	7	6	14	14	15	7	13	16	13	14	14	10	16	18	18
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	9	15	10	14	12	2	17	8	11	12	16	18	14	8	15	5	13	11	12	10	11	15	14	14	17	19	12	8	18	11	19	11	10	11	13	11	14	14	15	7	9	9	11	21	15	7	7	20	15	11	15	16	15	12	15	15	9	17	7	7	9	11	8	12	14	17	10	15	11	14	9	8	12	14	10	10	6	9	17	16
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	8	14	14	4	17	10	13	15	9	12	15	10	10	15	12	11	9	17	16	13	10	12	14	22	7	11	18	13	12	13	14	16	9	19	15	10	17	8	13	11	14	11	7	15	8	6	12	6	17	8	12	13	16	4	12	8	16	14	9	10	14	10	16	14	19	11	10	8	9	14	10	14	13	11	9	21	13	16	11	15	16
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	13	13	6	15	8	18	12	17	11	14	15	12	14	12	15	16	13	16	10	9	9	9	12	16	16	8	13	7	10	11	11	9	11	14	14	12	10	7	8	8	10	9	13	14	13	17	10	10	16	14	14	11	13	5	17	19	13	16	12	8	11	12	14	12	14	10	14	12	14	12	9	11	20	16	13	10	12	15	14	19	8
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	11	11	8	18	12	11	10	10	18	8	12	17	13	14	13	12	13	14	13	16	11	13	9	12	17	7	17	12	16	10	12	12	7	10	7	15	16	17	13	10	14	15	16	6	8	20	10	13	13	14	11	9	12	15	10	9	8	8	13	11	19	8	10	8	12	9	7	18	8	17	13	17	10	17	18	13	8	16	12	13	15
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	18	9	15	14	12	17	8	16	14	11	7	12	7	13	16	9	7	12	6	14	10	12	11	9	10	11	13	10	19	17	13	16	12	7	15	16	16	12	15	12	11	12	15	10	15	10	13	8	15	18	14	18	16	12	11	9	12	16	16	10	10	10	13	16	12	10	10	10	12	17	11	11	14	15	15	5	6	12	12	16	9
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	10	13	8	11	7	15	14	13	13	12	14	9	15	11	17	12	12	9	10	13	12	8	14	10	13	16	8	10	13	12	7	18	14	11	13	13	10	9	10	14	7	17	11	14	15	20	15	10	8	10	10	13	14	11	9	13	12	19	7	10	13	16	9	10	12	13	17	18	16	11	7	10	10	10	18	11	19	14	15	15	18
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	9	10	12	5	9	16	18	12	11	7	12	9	6	9	8	9	18	15	23	13	15	13	4	14	13	13	15	10	19	19	10	12	12	15	7	9	11	6	18	19	8	15	10	8	14	10	21	13	15	16	16	12	15	13	8	8	12	13	14	15	16	16	18	15	10	4	12	12	6	8	13	14	14	11	11	11	11	15	11	13	18
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	11	11	12	13	13	14	14	12	6	7	11	8	11	11	14	9	9	9	10	17	10	16	12	3	9	13	20	11	18	10	9	17	13	14	11	13	15	15	15	12	10	21	13	18	7	13	9	12	4	14	13	13	16	13	14	13	18	13	22	6	10	14	11	9	16	15	14	14	17	10	7	11	9	16	19	9	11	16	15	10	7
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	9	11	8	9	18	12	8	9	12	20	15	17	16	13	13	12	12	14	9	19	13	13	18	12	10	11	13	13	17	11	13	10	9	9	14	13	10	14	9	12	10	11	8	7	12	12	10	17	20	12	15	21	11	14	6	12	11	15	18	7	15	14	9	12	9	10	12	11	9	9	9	14	17	14	13	14	13	11	9	10	17
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	7	9	11	19	8	9	12	18	17	16	9	13	9	15	12	12	11	16	21	14	12	11	12	15	17	16	15	7	11	7	15	12	11	17	10	15	14	13	15	8	13	13	10	13	16	11	9	5	12	16	11	9	10	12	13	6	9	11	12	14	20	11	11	16	7	17	12	12	15	16	5	13	14	10	17	13	7	8	9	16	15
81	150	100	99	98	97	96	95	94	93	92	91	90	89	88	87	86	85	84	83	82	81	80	79	78	77	76	75	74	73	72	71	70	69	68	67	66	65	64	63	62	61	60	59	58	57	56	55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	14	14	14	13	11	11	11	13	9	14	12	14	12	14	19	16	19	12	15	12	10	13	9	13	9	14	17	15	9	12	11	16	7	12	12	18	12	10	14	9	12	17	11	7	14	11	9	15	13	9	11	12	13	9	6	11	12	8	11	16	13	11	6	13	11	11	9	9	15	17	19	12	9	14	19	12	13	8	20	11	10
